station,prov,year,annual
St Margaret's Bay,NS,1939,5.6
St Margaret's Bay,NS,1940,4.8
St Margaret's Bay,NS,1941,5.5
St Margaret's Bay,NS,1942,6.1
St Margaret's Bay,NS,1943,5.6
St Margaret's Bay,NS,1944,6.3
St Margaret's Bay,NS,1945,6.1
St Margaret's Bay,NS,1946,6
St Margaret's Bay,NS,1947,6.8
St Margaret's Bay,NS,1948,5.4
St Margaret's Bay,NS,1949,7.2
St Margaret's Bay,NS,1950,6.4
St Margaret's Bay,NS,1951,7.6
St Margaret's Bay,NS,1952,7.1
St Margaret's Bay,NS,1953,7.5
St Margaret's Bay,NS,1954,7.2
St Margaret's Bay,NS,1955,6.6
St Margaret's Bay,NS,1956,6.1
St Margaret's Bay,NS,1957,6.3
St Margaret's Bay,NS,1958,6.6
St Margaret's Bay,NS,1959,6.3
St Margaret's Bay,NS,1960,6.6
St Margaret's Bay,NS,1961,6.2
St Margaret's Bay,NS,1962,5.7
St Margaret's Bay,NS,1963,NA
St Margaret's Bay,NS,1964,5.5
St Margaret's Bay,NS,1965,5.1
St Margaret's Bay,NS,1966,6.4
St Margaret's Bay,NS,1967,5.4
St Margaret's Bay,NS,1968,6
St Margaret's Bay,NS,1969,7
St Margaret's Bay,NS,1970,5.8
St Margaret's Bay,NS,1971,5.9
St Margaret's Bay,NS,1972,5.3
St Margaret's Bay,NS,1973,6.4
St Margaret's Bay,NS,1974,5.5
St Margaret's Bay,NS,1975,NA
St Margaret's Bay,NS,1976,6.5
St Margaret's Bay,NS,1977,6.3
St Margaret's Bay,NS,1978,5.5
St Margaret's Bay,NS,1979,6.9
St Margaret's Bay,NS,1980,5.3
St Margaret's Bay,NS,1981,6.8
St Margaret's Bay,NS,1982,5.6
St Margaret's Bay,NS,1983,7
St Margaret's Bay,NS,1984,6.9
St Margaret's Bay,NS,1985,5.2
St Margaret's Bay,NS,1986,5.6
St Margaret's Bay,NS,1987,5.8
St Margaret's Bay,NS,1988,5.8
St Margaret's Bay,NS,1989,5.7
St Margaret's Bay,NS,1990,7
St Margaret's Bay,NS,1991,6.5
St Margaret's Bay,NS,1992,5.2
St Margaret's Bay,NS,1993,5.5
St Margaret's Bay,NS,1994,5.9
St Margaret's Bay,NS,1995,6.5
St Margaret's Bay,NS,1996,7
St Margaret's Bay,NS,1997,6.1
St Margaret's Bay,NS,1998,7.7
St Margaret's Bay,NS,1999,8.4
St Margaret's Bay,NS,2000,7.1
St Margaret's Bay,NS,2001,6.9
St Margaret's Bay,NS,2002,6.2
St Margaret's Bay,NS,2003,NA
St Margaret's Bay,NS,2004,6.4
St Margaret's Bay,NS,2005,7.5
St Margaret's Bay,NS,2006,NA
St Margaret's Bay,NS,2007,NA
St Margaret's Bay,NS,2008,NA
St Margaret's Bay,NS,2009,7.4
St Margaret's Bay,NS,2010,NA
St Margaret's Bay,NS,2011,NA
St Margaret's Bay,NS,2012,NA
St Margaret's Bay,NS,2013,7.6
St Margaret's Bay,NS,2014,8.1
St Margaret's Bay,NS,2015,8.2
St Margaret's Bay,NS,2016,7.6
St Margaret's Bay,NS,2017,7.8
St Margaret's Bay,NS,2018,8
St Margaret's Bay,NS,2019,NA
Salmon Hole,NS,1938,NA
Salmon Hole,NS,1939,5.8
Salmon Hole,NS,1940,5.3
Salmon Hole,NS,1941,5.7
Salmon Hole,NS,1942,6.4
Salmon Hole,NS,1943,5.4
Salmon Hole,NS,1944,6.1
Salmon Hole,NS,1945,5.9
Salmon Hole,NS,1946,5.8
Salmon Hole,NS,1947,6
Salmon Hole,NS,1948,5.2
Salmon Hole,NS,1949,7.1
Salmon Hole,NS,1950,6.4
Salmon Hole,NS,1951,7.8
Salmon Hole,NS,1952,7
Salmon Hole,NS,1953,7.8
Salmon Hole,NS,1954,6.8
Salmon Hole,NS,1955,6.3
Salmon Hole,NS,1956,6.4
Salmon Hole,NS,1957,7
Salmon Hole,NS,1958,6.8
Salmon Hole,NS,1959,6.7
Salmon Hole,NS,1960,7.3
Salmon Hole,NS,1961,NA
Salmon Hole,NS,1962,NA
Salmon Hole,NS,1963,NA
Salmon Hole,NS,1964,6.2
Salmon Hole,NS,1965,5.5
Salmon Hole,NS,1966,6.9
Salmon Hole,NS,1967,5.7
Salmon Hole,NS,1968,NA
Salmon Hole,NS,1969,7.4
Salmon Hole,NS,1970,6.5
Salmon Hole,NS,1971,6.7
Salmon Hole,NS,1972,5.8
Salmon Hole,NS,1973,7.2
Salmon Hole,NS,1974,6.5
Salmon Hole,NS,1975,6.8
Salmon Hole,NS,1976,7.5
Salmon Hole,NS,1977,7.2
Salmon Hole,NS,1978,6.6
Salmon Hole,NS,1979,9
Salmon Hole,NS,1980,7.2
Salmon Hole,NS,1981,7
Salmon Hole,NS,1982,6.2
Salmon Hole,NS,1983,7.2
Salmon Hole,NS,1984,7
Salmon Hole,NS,1985,5.3
Salmon Hole,NS,1986,5.5
Salmon Hole,NS,1987,5.6
Salmon Hole,NS,1988,5.8
Salmon Hole,NS,1989,5.5
Salmon Hole,NS,1990,7.9
Salmon Hole,NS,1991,7.9
Salmon Hole,NS,1992,6.5
Salmon Hole,NS,1993,NA
Salmon Hole,NS,1994,7.7
Salmon Hole,NS,1995,7.3
Salmon Hole,NS,1996,7.7
Salmon Hole,NS,1997,NA
Salmon Hole,NS,1998,NA
Salmon Hole,NS,1999,NA
Salmon Hole,NS,2000,NA
Salmon Hole,NS,2001,NA
Salmon Hole,NS,2002,NA
Salmon Hole,NS,2003,NA
Salmon Hole,NS,2004,6.6
Salmon Hole,NS,2005,7.5
Salmon Hole,NS,2006,NA
Salmon Hole,NS,2007,NA
Salmon Hole,NS,2008,NA
Salmon Hole,NS,2009,8.1
Salmon Hole,NS,2010,NA
Salmon Hole,NS,2011,NA
Salmon Hole,NS,2012,NA
Salmon Hole,NS,2013,NA
Shearwater A,NS,1953,8.4
Shearwater A,NS,1954,7.5
Shearwater A,NS,1955,6.9
Shearwater A,NS,1956,6.9
Shearwater A,NS,1957,7.3
Shearwater A,NS,1958,7.3
Shearwater A,NS,1959,7.2
Shearwater A,NS,1960,7.8
Shearwater A,NS,1961,7.1
Shearwater A,NS,1962,6.5
Shearwater A,NS,1963,6.7
Shearwater A,NS,1964,6.5
Shearwater A,NS,1965,6.2
Shearwater A,NS,1966,7.4
Shearwater A,NS,1967,6.6
Shearwater A,NS,1968,7.2
Shearwater A,NS,1969,8
Shearwater A,NS,1970,6.8
Shearwater A,NS,1971,7
Shearwater A,NS,1972,6.2
Shearwater A,NS,1973,7.4
Shearwater A,NS,1974,6.6
Shearwater A,NS,1975,7
Shearwater A,NS,1976,7.5
Shearwater A,NS,1977,7.3
Shearwater A,NS,1978,6.5
Shearwater A,NS,1979,7.6
Shearwater A,NS,1980,6.5
Shearwater A,NS,1981,7.7
Shearwater A,NS,1982,6.9
Shearwater A,NS,1983,8.2
Shearwater A,NS,1984,7.9
Shearwater A,NS,1985,6.5
Shearwater A,NS,1986,6.6
Shearwater A,NS,1987,6.9
Shearwater A,NS,1988,7
Shearwater A,NS,1989,6.7
Shearwater A,NS,1990,8
Shearwater A,NS,1991,7.8
Shearwater A,NS,1992,6.5
Shearwater A,NS,1993,6.7
Shearwater A,NS,1994,7.4
Shearwater A,NS,1995,7.5
Shearwater A,NS,1996,7.3
Shearwater A,NS,1997,6.9
Shearwater A,NS,1998,8.2
Shearwater A,NS,1999,9.1
Shearwater A,NS,2000,8.1
Shearwater A,NS,2001,8.1
Shearwater A,NS,2002,7.6
Shearwater A,NS,2003,7.4
Shearwater A,NS,2004,7
Shearwater A,NS,2005,8
Shearwater A,NS,2006,NA
Shearwater A,NS,2007,NA
Shearwater A,NS,2008,7.8
Shearwater A,NS,2009,7.1
Shearwater A,NS,2010,9
Shearwater A,NS,2011,8.3
Shearwater A,NS,2012,9
Shearwater A,NS,2013,7.8
Shearwater A,NS,2014,8
Shearwater A,NS,2015,7.5
Shearwater A,NS,2016,NA
Shearwater A,NS,2017,NA
Shearwater A,NS,2018,8
Shearwater A,NS,2019,7.5
Springfield,NS,1920,NA
Springfield,NS,1921,NA
Springfield,NS,1922,4.9
Springfield,NS,1923,4.3
Springfield,NS,1924,5.2
Springfield,NS,1925,5.1
Springfield,NS,1926,NA
Springfield,NS,1927,NA
Springfield,NS,1928,NA
Springfield,NS,1929,5.5
Springfield,NS,1930,8.4
Springfield,NS,1931,NA
Springfield,NS,1932,5.8
Springfield,NS,1933,5.2
Springfield,NS,1934,5.1
Springfield,NS,1935,NA
Springfield,NS,1936,5.6
Springfield,NS,1937,6.4
Springfield,NS,1938,6
Springfield,NS,1939,5.3
Springfield,NS,1940,NA
Springfield,NS,1941,5.2
Springfield,NS,1942,6
Springfield,NS,1943,5.2
Springfield,NS,1944,6
Springfield,NS,1945,6.2
Springfield,NS,1946,6.3
Springfield,NS,1947,6.6
Springfield,NS,1948,5.6
Springfield,NS,1949,NA
Springfield,NS,1950,6.2
Springfield,NS,1951,7.2
Springfield,NS,1952,6.8
Springfield,NS,1953,7.5
Springfield,NS,1954,6.8
Springfield,NS,1955,6.1
Springfield,NS,1956,5.6
Springfield,NS,1957,6.2
Springfield,NS,1958,NA
Springfield,NS,1959,NA
Springfield,NS,1960,6.7
Springfield,NS,1961,6.2
Springfield,NS,1962,5.3
Springfield,NS,1963,5.5
Springfield,NS,1964,5.4
Springfield,NS,1965,5.2
Springfield,NS,1966,6.4
Springfield,NS,1967,5.5
Springfield,NS,1968,6.1
Springfield,NS,1969,6.8
Springfield,NS,1970,5.7
Springfield,NS,1971,5.8
Springfield,NS,1972,5.4
Springfield,NS,1973,7.1
Springfield,NS,1974,5.8
Springfield,NS,1975,6.3
Springfield,NS,1976,6.7
Springfield,NS,1977,6.7
Springfield,NS,1978,6
Springfield,NS,1979,7.3
Springfield,NS,1980,5.9
Springfield,NS,1981,NA
Springfield,NS,1982,6.1
Springfield,NS,1983,7.4
Springfield,NS,1984,7.3
Springfield,NS,1985,5.8
Springfield,NS,1986,6
Springfield,NS,1987,6.3
Springfield,NS,1988,6.6
Springfield,NS,1989,6.1
Springfield,NS,1990,7.6
Springfield,NS,1991,7.2
Springfield,NS,1992,5.8
Springfield,NS,1993,6.2
Springfield,NS,1994,6.8
Springfield,NS,1995,6.8
Springfield,NS,1996,6.4
Springfield,NS,1997,5.9
Springfield,NS,1998,7.7
Springfield,NS,1999,8.5
Springfield,NS,2000,7.1
Springfield,NS,2001,7.6
Springfield,NS,2002,7
Springfield,NS,2003,NA
Stillwater,NS,1915,NA
Stillwater,NS,1916,3.5
Stillwater,NS,1917,4.2
Stillwater,NS,1918,3.7
Stillwater,NS,1919,NA
Stillwater,NS,1920,4.6
Stillwater,NS,1921,4.6
Stillwater,NS,1922,4.3
Stillwater,NS,1923,3.9
Stillwater,NS,1924,4.8
Stillwater,NS,1925,4.8
Stillwater,NS,1926,4
Stillwater,NS,1927,6.1
Stillwater,NS,1928,5.3
Stillwater,NS,1929,4.7
Stillwater,NS,1930,5.7
Stillwater,NS,1931,6.4
Stillwater,NS,1932,5.3
Stillwater,NS,1933,5.2
Stillwater,NS,1934,4.4
Stillwater,NS,1935,4.9
Stillwater,NS,1936,5.2
Stillwater,NS,1937,5.8
Stillwater,NS,1938,5.1
Stillwater,NS,1939,4.6
Stillwater,NS,1940,4.7
Stillwater,NS,1941,4.6
Stillwater,NS,1942,5.5
Stillwater,NS,1943,4.4
Stillwater,NS,1944,NA
Stillwater,NS,1945,5.9
Stillwater,NS,1946,5.7
Stillwater,NS,1947,5.9
Stillwater,NS,1948,NA
Stillwater,NS,1949,NA
Stillwater,NS,1950,5.7
Stillwater,NS,1951,7.6
Stillwater,NS,1952,6.8
Stillwater,NS,1953,7.5
Stillwater,NS,1954,NA
Stillwater,NS,1955,6.3
Stillwater,NS,1956,NA
Stillwater,NS,1957,NA
Stillwater,NS,1958,6.7
Stillwater,NS,1959,5.6
Stillwater,NS,1960,6.5
Stillwater,NS,1961,5.7
Stillwater,NS,1962,NA
Stillwater,NS,1963,NA
Stillwater,NS,1964,NA
Stillwater,NS,1965,5.4
Stillwater,NS,1966,NA
Stillwater,NS,1967,NA
Stillwater,NS,1968,NA
Stillwater,NS,1969,NA
Stillwater,NS,1970,NA
Stillwater,NS,1971,NA
Stillwater,NS,1972,NA
Stillwater,NS,1973,NA
Stillwater,NS,1974,NA
Stillwater,NS,1975,NA
Stillwater,NS,1976,NA
Stillwater,NS,1977,NA
Stillwater,NS,1978,NA
Stillwater,NS,1979,NA
Stillwater,NS,1980,NA
Stillwater,NS,1981,NA
Stillwater,NS,1982,5.9
Stillwater,NS,1983,7.5
Stillwater,NS,1984,7.1
Stillwater,NS,1985,NA
Stillwater,NS,1986,NA
Stillwater,NS,1987,5.8
Stillwater,NS,1988,6.2
Stillwater,NS,1989,5.6
Stillwater,NS,1990,NA
Stillwater,NS,1991,6.7
Stillwater,NS,1992,5.6
Stillwater,NS,1993,5.3
Stillwater,NS,1994,5.9
Stillwater,NS,1995,NA
Stillwater,NS,1996,7.2
Stillwater,NS,1997,5.9
Stillwater,NS,1998,8.4
Stillwater,NS,1999,8.3
Stillwater,NS,2000,NA
Stillwater,NS,2001,7.4
Stillwater,NS,2002,NA
Stillwater,NS,2003,NA
Stillwater,NS,2004,NA
Sydney,NS,1880,4.1
Sydney,NS,1881,4.4
Sydney,NS,1882,4.1
Sydney,NS,1883,4
Sydney,NS,1884,4.2
Sydney,NS,1885,4.5
Sydney,NS,1886,5.7
Sydney,NS,1887,4.8
Sydney,NS,1888,4.5
Sydney,NS,1889,6.6
Sydney,NS,1890,4.7
Sydney,NS,1891,5.5
Sydney,NS,1892,5.9
Sydney,NS,1893,NA
Sydney,NS,1894,4.4
Sydney,NS,1895,5.5
Sydney,NS,1896,4.9
Sydney,NS,1897,4.8
Sydney,NS,1898,5.6
Sydney,NS,1899,4.9
Sydney,NS,1900,5.5
Sydney,NS,1901,6.4
Sydney,NS,1902,6
Sydney,NS,1903,4.7
Sydney,NS,1904,4.2
Sydney,NS,1905,4.1
Sydney,NS,1906,5.5
Sydney,NS,1907,4.1
Sydney,NS,1908,5.6
Sydney,NS,1909,5.8
Sydney,NS,1910,6.3
Sydney,NS,1911,5.1
Sydney,NS,1912,4.9
Sydney,NS,1913,5.9
Sydney,NS,1914,4.5
Sydney,NS,1915,5.8
Sydney,NS,1916,5.5
Sydney,NS,1917,5.2
Sydney,NS,1918,4.8
Sydney,NS,1919,5.6
Sydney,NS,1920,5.5
Sydney,NS,1921,5.3
Sydney,NS,1922,4.6
Sydney,NS,1923,4.2
Sydney,NS,1924,5.3
Sydney,NS,1925,4.5
Sydney,NS,1926,4.4
Sydney,NS,1927,5.7
Sydney,NS,1928,5.6
Sydney,NS,1929,5.2
Sydney,NS,1930,6.4
Sydney,NS,1931,6.8
Sydney,NS,1932,5.8
Sydney,NS,1933,5.5
Sydney,NS,1934,5.1
Sydney,NS,1935,5.1
Sydney,NS,1936,6
Sydney,NS,1937,6.8
Sydney,NS,1938,6.1
Sydney,NS,1939,5.2
Sydney,NS,1940,5
Sydney,NS,1941,4.8
Sydney,NS,1942,6.4
Sydney,NS,1943,NA
Sydney,NS,1944,6.3
Sydney,NS,1945,6.5
Sydney,NS,1946,6.3
Sydney,NS,1947,6.2
Sydney,NS,1948,5.3
Sydney,NS,1949,6.6
Sydney,NS,1950,5.8
Sydney,NS,1951,7.3
Sydney,NS,1952,6.8
Sydney,NS,1953,7
Sydney,NS,1954,6.5
Sydney,NS,1955,5.9
Sydney,NS,1956,5.8
Sydney,NS,1957,5.7
Sydney,NS,1958,6.4
Sydney,NS,1959,5.5
Sydney,NS,1960,6.8
Sydney,NS,1961,6.2
Sydney,NS,1962,5.4
Sydney,NS,1963,5.7
Sydney,NS,1964,5.2
Sydney,NS,1965,5
Sydney,NS,1966,6.8
Sydney,NS,1967,6.2
Sydney,NS,1968,5.8
Sydney,NS,1969,6.9
Sydney,NS,1970,5.9
Sydney,NS,1971,6.2
Sydney,NS,1972,4.8
Sydney,NS,1973,5.8
Sydney,NS,1974,4.8
Sydney,NS,1975,5.3
Sydney,NS,1976,5.7
Sydney,NS,1977,5.9
Sydney,NS,1978,5.4
Sydney,NS,1979,6.6
Sydney,NS,1980,5.1
Sydney,NS,1981,6.7
Sydney,NS,1982,5.4
Sydney,NS,1983,6.8
Sydney,NS,1984,6.5
Sydney,NS,1985,4.9
Sydney,NS,1986,4.8
Sydney,NS,1987,5.7
Sydney,NS,1988,5.8
Sydney,NS,1989,5.4
Sydney,NS,1990,6.2
Sydney,NS,1991,5.9
Sydney,NS,1992,5.1
Sydney,NS,1993,5.2
Sydney,NS,1994,5.9
Sydney,NS,1995,6
Sydney,NS,1996,6.2
Sydney,NS,1997,5.1
Sydney,NS,1998,7
Sydney,NS,1999,8
Sydney,NS,2000,6.7
Sydney,NS,2001,6.8
Sydney,NS,2002,6
Sydney,NS,2003,6.1
Sydney,NS,2004,5.9
Sydney,NS,2005,6.9
Sydney,NS,2006,7.7
Sydney,NS,2007,6
Sydney,NS,2008,6.7
Sydney,NS,2009,6.4
Sydney,NS,2010,7.7
Sydney,NS,2011,6.7
Sydney,NS,2012,7.8
Sydney,NS,2013,6.7
Sydney,NS,2014,6.5
Sydney,NS,2015,NA
Sydney,NS,2016,NA
Sydney,NS,2017,7
Sydney,NS,2018,6.6
Sydney,NS,2019,6.1
Yarmouth,NS,1880,6.7
Yarmouth,NS,1881,NA
Yarmouth,NS,1882,NA
Yarmouth,NS,1883,5.5
Yarmouth,NS,1884,6.2
Yarmouth,NS,1885,NA
Yarmouth,NS,1886,NA
Yarmouth,NS,1887,6.2
Yarmouth,NS,1888,5.7
Yarmouth,NS,1889,7.9
Yarmouth,NS,1890,6.8
Yarmouth,NS,1891,7.4
Yarmouth,NS,1892,6.8
Yarmouth,NS,1893,6.1
Yarmouth,NS,1894,6.5
Yarmouth,NS,1895,7
Yarmouth,NS,1896,6.4
Yarmouth,NS,1897,6.5
Yarmouth,NS,1898,6.8
Yarmouth,NS,1899,6.7
Yarmouth,NS,1900,7.3
Yarmouth,NS,1901,7.1
Yarmouth,NS,1902,7
Yarmouth,NS,1903,7
Yarmouth,NS,1904,5.4
Yarmouth,NS,1905,5.7
Yarmouth,NS,1906,6.7
Yarmouth,NS,1907,5.6
Yarmouth,NS,1908,6.8
Yarmouth,NS,1909,6.8
Yarmouth,NS,1910,7.3
Yarmouth,NS,1911,6.7
Yarmouth,NS,1912,6.4
Yarmouth,NS,1913,7.6
Yarmouth,NS,1914,5.9
Yarmouth,NS,1915,7
Yarmouth,NS,1916,6
Yarmouth,NS,1917,5.5
Yarmouth,NS,1918,6.1
Yarmouth,NS,1919,6.8
Yarmouth,NS,1920,6.4
Yarmouth,NS,1921,7.1
Yarmouth,NS,1922,NA
Yarmouth,NS,1923,NA
Yarmouth,NS,1924,6.4
Yarmouth,NS,1925,6.2
Yarmouth,NS,1926,5.7
Yarmouth,NS,1927,7
Yarmouth,NS,1928,6.9
Yarmouth,NS,1929,6.6
Yarmouth,NS,1930,7.5
Yarmouth,NS,1931,8.1
Yarmouth,NS,1932,7.4
Yarmouth,NS,1933,7
Yarmouth,NS,1934,6.6
Yarmouth,NS,1935,6.8
Yarmouth,NS,1936,7.2
Yarmouth,NS,1937,8
Yarmouth,NS,1938,7.2
Yarmouth,NS,1939,6.7
Yarmouth,NS,1940,6.1
Yarmouth,NS,1941,6.4
Yarmouth,NS,1942,6.9
Yarmouth,NS,1943,6.8
Yarmouth,NS,1944,7.2
Yarmouth,NS,1945,7.2
Yarmouth,NS,1946,7.1
Yarmouth,NS,1947,7.5
Yarmouth,NS,1948,6.6
Yarmouth,NS,1949,8
Yarmouth,NS,1950,7
Yarmouth,NS,1951,8.4
Yarmouth,NS,1952,7.7
Yarmouth,NS,1953,8.3
Yarmouth,NS,1954,7.3
Yarmouth,NS,1955,6.8
Yarmouth,NS,1956,6.7
Yarmouth,NS,1957,7.3
Yarmouth,NS,1958,6.9
Yarmouth,NS,1959,7
Yarmouth,NS,1960,7.4
Yarmouth,NS,1961,6.9
Yarmouth,NS,1962,6.5
Yarmouth,NS,1963,6.7
Yarmouth,NS,1964,6.5
Yarmouth,NS,1965,5.9
Yarmouth,NS,1966,6.9
Yarmouth,NS,1967,6.4
Yarmouth,NS,1968,7
Yarmouth,NS,1969,7.7
Yarmouth,NS,1970,6.8
Yarmouth,NS,1971,7
Yarmouth,NS,1972,6.5
Yarmouth,NS,1973,7.7
Yarmouth,NS,1974,6.6
Yarmouth,NS,1975,7.1
Yarmouth,NS,1976,7.2
Yarmouth,NS,1977,7
Yarmouth,NS,1978,6.4
Yarmouth,NS,1979,NA
Yarmouth,NS,1980,6.7
Yarmouth,NS,1981,7.5
Yarmouth,NS,1982,7
Yarmouth,NS,1983,7.7
Yarmouth,NS,1984,7.8
Yarmouth,NS,1985,6.8
Yarmouth,NS,1986,7.1
Yarmouth,NS,1987,7
Yarmouth,NS,1988,7.1
Yarmouth,NS,1989,6.8
Yarmouth,NS,1990,8
Yarmouth,NS,1991,7.6
Yarmouth,NS,1992,6.2
Yarmouth,NS,1993,6.8
Yarmouth,NS,1994,7.3
Yarmouth,NS,1995,7.4
Yarmouth,NS,1996,6.9
Yarmouth,NS,1997,6.8
Yarmouth,NS,1998,7.9
Yarmouth,NS,1999,8.7
Yarmouth,NS,2000,7.7
Yarmouth,NS,2001,7.6
Yarmouth,NS,2002,7.8
Yarmouth,NS,2003,7.2
Yarmouth,NS,2004,6.5
Yarmouth,NS,2005,7.5
Yarmouth,NS,2006,8.5
Yarmouth,NS,2007,7
Yarmouth,NS,2008,7.9
Yarmouth,NS,2009,7.6
Yarmouth,NS,2010,8.7
Yarmouth,NS,2011,8.5
Yarmouth,NS,2012,NA
Yarmouth,NS,2013,8
Yarmouth,NS,2014,8.2
Yarmouth,NS,2015,7.6
Yarmouth,NS,2016,8.7
Yarmouth,NS,2017,NA
Yarmouth,NS,2018,8.3
Yarmouth,NS,2019,7.4
Alliston,PE,1936,6.5
Alliston,PE,1937,6.6
Alliston,PE,1938,5.9
Alliston,PE,1939,5.1
Alliston,PE,1940,5.2
Alliston,PE,1941,5
Alliston,PE,1942,NA
Alliston,PE,1943,NA
Alliston,PE,1944,6
Alliston,PE,1945,6.4
Alliston,PE,1946,6.1
Alliston,PE,1947,NA
Alliston,PE,1948,5.2
Alliston,PE,1949,6.7
Alliston,PE,1950,NA
Alliston,PE,1951,7.1
Alliston,PE,1952,6.4
Alliston,PE,1953,NA
Alliston,PE,1954,6.4
Alliston,PE,1955,6.3
Alliston,PE,1956,5.5
Alliston,PE,1957,NA
Alliston,PE,1958,5.8
Alliston,PE,1959,5.7
Alliston,PE,1960,6.3
Alliston,PE,1961,5.5
Alliston,PE,1962,5.1
Alliston,PE,1963,NA
Alliston,PE,1964,5.1
Alliston,PE,1965,4.9
Alliston,PE,1966,6.7
Alliston,PE,1967,5.5
Alliston,PE,1968,5.9
Alliston,PE,1969,6.9
Alliston,PE,1970,5.7
Alliston,PE,1971,6.2
Alliston,PE,1972,4.9
Alliston,PE,1973,6.5
Alliston,PE,1974,5.4
Alliston,PE,1975,6
Alliston,PE,1976,6.3
Alliston,PE,1977,6.4
Alliston,PE,1978,5.5
Alliston,PE,1979,NA
Alliston,PE,1980,5.3
Alliston,PE,1981,NA
Alliston,PE,1982,NA
Alliston,PE,1983,NA
Alliston,PE,1984,NA
Alliston,PE,1985,NA
Alliston,PE,1986,NA
Alliston,PE,1987,NA
Alliston,PE,1988,NA
Alliston,PE,1989,NA
Alliston,PE,1990,NA
Alliston,PE,1991,NA
Alliston,PE,1992,NA
Alliston,PE,1993,NA
Alliston,PE,1994,NA
Alliston,PE,1995,5.5
Alliston,PE,1996,6.3
Alliston,PE,1997,NA
Alliston,PE,1998,7.1
Alliston,PE,1999,8.2
Alliston,PE,2000,6.8
Alliston,PE,2001,7.1
Alliston,PE,2002,6.4
Alliston,PE,2003,6.5
Alliston,PE,2004,6.1
Alliston,PE,2005,6.9
Alliston,PE,2006,7.9
Alliston,PE,2007,6.3
Alliston,PE,2008,7.3
Alliston,PE,2009,6.9
Alliston,PE,2010,8.4
Alliston,PE,2011,7.5
Alliston,PE,2012,8.4
Alliston,PE,2013,7.1
Alliston,PE,2014,7
Alliston,PE,2015,6.2
Alliston,PE,2016,7.4
Charlottetown,PE,1880,4.5
Charlottetown,PE,1881,4.5
Charlottetown,PE,1882,4
Charlottetown,PE,1883,4
Charlottetown,PE,1884,3.8
Charlottetown,PE,1885,4.4
Charlottetown,PE,1886,NA
Charlottetown,PE,1887,NA
Charlottetown,PE,1888,NA
Charlottetown,PE,1889,6.2
Charlottetown,PE,1890,4.1
Charlottetown,PE,1891,5.2
Charlottetown,PE,1892,5.4
Charlottetown,PE,1893,4.3
Charlottetown,PE,1894,4.5
Charlottetown,PE,1895,5.4
Charlottetown,PE,1896,4.7
Charlottetown,PE,1897,4.6
Charlottetown,PE,1898,5.6
Charlottetown,PE,1899,5.2
Charlottetown,PE,1900,5.7
Charlottetown,PE,1901,6.4
Charlottetown,PE,1902,6
Charlottetown,PE,1903,4.6
Charlottetown,PE,1904,3.6
Charlottetown,PE,1905,4
Charlottetown,PE,1906,5.3
Charlottetown,PE,1907,3.9
Charlottetown,PE,1908,5.2
Charlottetown,PE,1909,5.6
Charlottetown,PE,1910,5.8
Charlottetown,PE,1911,5
Charlottetown,PE,1912,4.7
Charlottetown,PE,1913,5.8
Charlottetown,PE,1914,4.2
Charlottetown,PE,1915,5.4
Charlottetown,PE,1916,5
Charlottetown,PE,1917,4.4
Charlottetown,PE,1918,4.4
Charlottetown,PE,1919,5.1
Charlottetown,PE,1920,5.3
Charlottetown,PE,1921,5.5
Charlottetown,PE,1922,4.7
Charlottetown,PE,1923,4.3
Charlottetown,PE,1924,5.1
Charlottetown,PE,1925,5
Charlottetown,PE,1926,4.4
Charlottetown,PE,1927,5.8
Charlottetown,PE,1928,5.6
Charlottetown,PE,1929,5.3
Charlottetown,PE,1930,6.4
Charlottetown,PE,1931,6.4
Charlottetown,PE,1932,6
Charlottetown,PE,1933,5.3
Charlottetown,PE,1934,4.9
Charlottetown,PE,1935,5
Charlottetown,PE,1936,5.6
Charlottetown,PE,1937,6.4
Charlottetown,PE,1938,5.7
Charlottetown,PE,1939,5.1
Charlottetown,PE,1940,5.1
Charlottetown,PE,1941,5
Charlottetown,PE,1942,6
Charlottetown,PE,1943,5.1
Charlottetown,PE,1944,5.9
Charlottetown,PE,1945,NA
Charlottetown,PE,1946,5.7
Charlottetown,PE,1947,6
Charlottetown,PE,1948,5.1
Charlottetown,PE,1949,6.3
Charlottetown,PE,1950,5.4
Charlottetown,PE,1951,NA
Charlottetown,PE,1952,6.1
Charlottetown,PE,1953,6.7
Charlottetown,PE,1954,6
Charlottetown,PE,1955,5.4
Charlottetown,PE,1956,5.2
Charlottetown,PE,1957,5.5
Charlottetown,PE,1958,5.7
Charlottetown,PE,1959,5.4
Charlottetown,PE,1960,6.2
Charlottetown,PE,1961,5.5
Charlottetown,PE,1962,4.8
Charlottetown,PE,1963,5.1
Charlottetown,PE,1964,5.1
Charlottetown,PE,1965,4.7
Charlottetown,PE,1966,6.5
Charlottetown,PE,1967,5.2
Charlottetown,PE,1968,5.2
Charlottetown,PE,1969,6.5
Charlottetown,PE,1970,5.4
Charlottetown,PE,1971,5.6
Charlottetown,PE,1972,4.4
Charlottetown,PE,1973,6
Charlottetown,PE,1974,5
Charlottetown,PE,1975,5.5
Charlottetown,PE,1976,5.5
Charlottetown,PE,1977,5.7
Charlottetown,PE,1978,5
Charlottetown,PE,1979,NA
Charlottetown,PE,1980,4.9
Charlottetown,PE,1981,6.7
Charlottetown,PE,1982,5.4
