"station","prov","year","annual"
"PRINCE ALBERT","SK",1905,1.2
"PRINCE ALBERT","SK",1906,0.9
"PRINCE ALBERT","SK",1907,-1.2
"PRINCE ALBERT","SK",1908,1
"PRINCE ALBERT","SK",1909,-0.7
"PRINCE ALBERT","SK",1910,1.6
"PRINCE ALBERT","SK",1911,-0.4
"PRINCE ALBERT","SK",1912,0.4
"PRINCE ALBERT","SK",1913,0.5
"PRINCE ALBERT","SK",1914,0.6
"PRINCE ALBERT","SK",1915,1
"PRINCE ALBERT","SK",1916,-0.5
"PRINCE ALBERT","SK",1917,-0.5
"PRINCE ALBERT","SK",1918,1.3
"PRINCE ALBERT","SK",1919,0.7
"PRINCE ALBERT","SK",1920,1.3
"PRINCE ALBERT","SK",1921,1.1
"PRINCE ALBERT","SK",1922,1.1
"PRINCE ALBERT","SK",1923,1.3
"PRINCE ALBERT","SK",1924,0.6
"PRINCE ALBERT","SK",1925,0.6
"PRINCE ALBERT","SK",1926,1.2
"PRINCE ALBERT","SK",1927,-0.6
"PRINCE ALBERT","SK",1928,1.9
"PRINCE ALBERT","SK",1929,-0.3
"PRINCE ALBERT","SK",1930,1.4
"PRINCE ALBERT","SK",1931,3.3
"PRINCE ALBERT","SK",1932,0.2
"PRINCE ALBERT","SK",1933,-0.4
"PRINCE ALBERT","SK",1934,1.6
"PRINCE ALBERT","SK",1935,-0.3
"PRINCE ALBERT","SK",1936,-0.6
"PRINCE ALBERT","SK",1937,0.2
"PRINCE ALBERT","SK",1938,2
"PRINCE ALBERT","SK",1939,0.9
"PRINCE ALBERT","SK",1940,1.4
"PRINCE ALBERT","SK",1941,1.8
"PRINCE ALBERT","SK",1942,1.1
"PRINCE ALBERT","SK",1943,1.3
"PRINCE ALBERT","SK",1944,1.5
"PRINCE ALBERT","SK",1945,-0.2
"PRINCE ALBERT","SK",1946,0.4
"PRINCE ALBERT","SK",1947,0
"PRINCE ALBERT","SK",1948,0
"PRINCE ALBERT","SK",1949,0.5
"PRINCE ALBERT","SK",1950,-1.6
"PRINCE ALBERT","SK",1951,-1.9
"PRINCE ALBERT","SK",1952,1.5
"PRINCE ALBERT","SK",1953,1.3
"PRINCE ALBERT","SK",1954,0.1
"PRINCE ALBERT","SK",1955,-0.9
"PRINCE ALBERT","SK",1956,-0.2
"PRINCE ALBERT","SK",1957,0.5
"PRINCE ALBERT","SK",1958,1
"PRINCE ALBERT","SK",1959,0.3
"PRINCE ALBERT","SK",1960,0.6
"PRINCE ALBERT","SK",1961,0.8
"PRINCE ALBERT","SK",1962,1
"PRINCE ALBERT","SK",1963,1.4
"PRINCE ALBERT","SK",1964,0.6
"PRINCE ALBERT","SK",1965,-0.8
"PRINCE ALBERT","SK",1966,-0.8
"PRINCE ALBERT","SK",1967,0.2
"PRINCE ALBERT","SK",1968,1.1
"PRINCE ALBERT","SK",1969,0
"PRINCE ALBERT","SK",1970,-0.2
"PRINCE ALBERT","SK",1971,0
"PRINCE ALBERT","SK",1972,-1.1
"PRINCE ALBERT","SK",1973,0.9
"PRINCE ALBERT","SK",1974,0.2
"PRINCE ALBERT","SK",1975,0.2
"PRINCE ALBERT","SK",1976,1.8
"PRINCE ALBERT","SK",1977,1.5
"PRINCE ALBERT","SK",1978,0.3
"PRINCE ALBERT","SK",1979,NA
"PRINCE ALBERT","SK",1980,1.2
"PRINCE ALBERT","SK",1981,3.4
"PRINCE ALBERT","SK",1982,-0.7
"PRINCE ALBERT","SK",1983,1.3
"PRINCE ALBERT","SK",1984,1.8
"PRINCE ALBERT","SK",1985,0.2
"PRINCE ALBERT","SK",1986,2.2
"PRINCE ALBERT","SK",1987,3.9
"PRINCE ALBERT","SK",1988,2.4
"PRINCE ALBERT","SK",1989,1.1
"PRINCE ALBERT","SK",1990,1
"PRINCE ALBERT","SK",1991,1.7
"PRINCE ALBERT","SK",1992,1.9
"PRINCE ALBERT","SK",1993,1.8
"PRINCE ALBERT","SK",1994,1
"PRINCE ALBERT","SK",1995,0.8
"PRINCE ALBERT","SK",1996,-0.6
"PRINCE ALBERT","SK",1997,2.2
"PRINCE ALBERT","SK",1998,3
"PRINCE ALBERT","SK",1999,2.7
"PRINCE ALBERT","SK",2000,1.3
"PRINCE ALBERT","SK",2001,3.1
"PRINCE ALBERT","SK",2002,1.2
"PRINCE ALBERT","SK",2003,1.7
"PRINCE ALBERT","SK",2004,1.1
"PRINCE ALBERT","SK",2005,2.4
"PRINCE ALBERT","SK",2006,2.9
"PRINCE ALBERT","SK",2007,1.6
"PRINCE ALBERT","SK",2008,0.9
"PRINCE ALBERT","SK",2009,1
"PRINCE ALBERT","SK",2010,2.7
"PRINCE ALBERT","SK",2011,2.3
"PRINCE ALBERT","SK",2012,2.7
"PRINCE ALBERT","SK",2013,0.6
"PRINCE ALBERT","SK",2014,0.3
"PRINCE ALBERT","SK",2015,2.7
"PRINCE ALBERT","SK",2016,3.2
"PRINCE ALBERT","SK",2017,2.1
"SASKATOON","SK",1901,NA
"SASKATOON","SK",1902,-0.1
"SASKATOON","SK",1903,-0.2
"SASKATOON","SK",1904,-0.1
"SASKATOON","SK",1905,1.7
"SASKATOON","SK",1906,1.8
"SASKATOON","SK",1907,-1
"SASKATOON","SK",1908,NA
"SASKATOON","SK",1909,0.1
"SASKATOON","SK",1910,2.1
"SASKATOON","SK",1911,-0.2
"SASKATOON","SK",1912,1.2
"SASKATOON","SK",1913,1
"SASKATOON","SK",1914,1.8
"SASKATOON","SK",1915,2.4
"SASKATOON","SK",1916,-0.3
"SASKATOON","SK",1917,-0.2
"SASKATOON","SK",1918,NA
"SASKATOON","SK",1919,1
"SASKATOON","SK",1920,2
"SASKATOON","SK",1921,1.9
"SASKATOON","SK",1922,1.3
"SASKATOON","SK",1923,2.1
"SASKATOON","SK",1924,1.4
"SASKATOON","SK",1925,1.6
"SASKATOON","SK",1926,2.3
"SASKATOON","SK",1927,0.1
"SASKATOON","SK",1928,2.9
"SASKATOON","SK",1929,1.1
"SASKATOON","SK",1930,2.9
"SASKATOON","SK",1931,4.2
"SASKATOON","SK",1932,1
"SASKATOON","SK",1933,0.9
"SASKATOON","SK",1934,3.2
"SASKATOON","SK",1935,0.5
"SASKATOON","SK",1936,0.5
"SASKATOON","SK",1937,1.1
"SASKATOON","SK",1938,2.7
"SASKATOON","SK",1939,2.4
"SASKATOON","SK",1940,2.2
"SASKATOON","SK",1941,2.8
"SASKATOON","SK",1942,2.6
"SASKATOON","SK",1943,2.1
"SASKATOON","SK",1944,2.7
"SASKATOON","SK",1945,1.1
"SASKATOON","SK",1946,1.7
"SASKATOON","SK",1947,1.3
"SASKATOON","SK",1948,1.2
"SASKATOON","SK",1949,1.6
"SASKATOON","SK",1950,-0.8
"SASKATOON","SK",1951,-1.1
"SASKATOON","SK",1952,2.3
"SASKATOON","SK",1953,3
"SASKATOON","SK",1954,1.9
"SASKATOON","SK",1955,0.6
"SASKATOON","SK",1956,1.1
"SASKATOON","SK",1957,2.3
"SASKATOON","SK",1958,2.9
"SASKATOON","SK",1959,2.1
"SASKATOON","SK",1960,2.2
"SASKATOON","SK",1961,2.8
"SASKATOON","SK",1962,2.6
"SASKATOON","SK",1963,2.9
"SASKATOON","SK",1964,2
"SASKATOON","SK",1965,0.4
"SASKATOON","SK",1966,0.6
"SASKATOON","SK",1967,1.5
"SASKATOON","SK",1968,2.4
"SASKATOON","SK",1969,1
"SASKATOON","SK",1970,1
"SASKATOON","SK",1971,1.3
"SASKATOON","SK",1972,0.5
"SASKATOON","SK",1973,2.3
"SASKATOON","SK",1974,1.7
"SASKATOON","SK",1975,1.3
"SASKATOON","SK",1976,3.4
"SASKATOON","SK",1977,2.8
"SASKATOON","SK",1978,1.7
"SASKATOON","SK",1979,1.2
"SASKATOON","SK",1980,2.8
"SASKATOON","SK",1981,4.8
"SASKATOON","SK",1982,0.8
"SASKATOON","SK",1983,2.8
"SASKATOON","SK",1984,3.3
"SASKATOON","SK",1985,1.6
"SASKATOON","SK",1986,3.6
"SASKATOON","SK",1987,5.4
"SASKATOON","SK",1988,3.8
"SASKATOON","SK",1989,2.2
"SASKATOON","SK",1990,2.7
"SASKATOON","SK",1991,3.3
"SASKATOON","SK",1992,2.9
"SASKATOON","SK",1993,2.1
"SASKATOON","SK",1994,2.1
"SASKATOON","SK",1995,1.7
"SASKATOON","SK",1996,-0.2
"SASKATOON","SK",1997,2.9
"SASKATOON","SK",1998,3.8
"SASKATOON","SK",1999,3.7
"SASKATOON","SK",2000,2.4
"SASKATOON","SK",2001,4
"SASKATOON","SK",2002,2.2
"SASKATOON","SK",2003,2.8
"SASKATOON","SK",2004,2.4
"SASKATOON","SK",2005,3
"SASKATOON","SK",2006,3.6
"SASKATOON","SK",2007,2.6
"SASKATOON","SK",2008,2.1
"SASKATOON","SK",2009,1.3
"SASKATOON","SK",2010,3.2
"SASKATOON","SK",2011,3.1
"SASKATOON","SK",2012,3.1
"SASKATOON","SK",2013,1.2
"SASKATOON","SK",2014,1.5
"SASKATOON","SK",2015,3.7
"SASKATOON","SK",2016,4.6
"SASKATOON","SK",2017,3.5
"BUFFALO NARROWS","SK",1963,NA
"BUFFALO NARROWS","SK",1964,NA
"BUFFALO NARROWS","SK",1965,NA
"BUFFALO NARROWS","SK",1966,-1.5
"BUFFALO NARROWS","SK",1967,-0.9
"BUFFALO NARROWS","SK",1968,-0.1
"BUFFALO NARROWS","SK",1969,-1.5
"BUFFALO NARROWS","SK",1970,-1
"BUFFALO NARROWS","SK",1971,-0.5
"BUFFALO NARROWS","SK",1972,NA
"BUFFALO NARROWS","SK",1973,NA
"BUFFALO NARROWS","SK",1974,-0.5
"BUFFALO NARROWS","SK",1975,-0.2
"BUFFALO NARROWS","SK",1976,1.3
"BUFFALO NARROWS","SK",1977,1.1
"BUFFALO NARROWS","SK",1978,-0.8
"BUFFALO NARROWS","SK",1979,-0.5
"BUFFALO NARROWS","SK",1980,1.1
"BUFFALO NARROWS","SK",1981,2.5
"BUFFALO NARROWS","SK",1982,-1.9
"BUFFALO NARROWS","SK",1983,NA
"BUFFALO NARROWS","SK",1984,0.9
"BUFFALO NARROWS","SK",1985,-0.3
"BUFFALO NARROWS","SK",1986,1.3
"BUFFALO NARROWS","SK",1987,3.2
"BUFFALO NARROWS","SK",1988,1
"BUFFALO NARROWS","SK",1989,-0.3
"BUFFALO NARROWS","SK",1990,NA
"BUFFALO NARROWS","SK",1991,1.1
"BUFFALO NARROWS","SK",1992,1.2
"BUFFALO NARROWS","SK",1993,1.6
"BUFFALO NARROWS","SK",1994,0.5
"BUFFALO NARROWS","SK",1995,0.4
"BUFFALO NARROWS","SK",1996,-1.7
"BUFFALO NARROWS","SK",1997,NA
"BUFFALO NARROWS","SK",1998,2.8
"BUFFALO NARROWS","SK",1999,2.4
"BUFFALO NARROWS","SK",2000,0.6
"BUFFALO NARROWS","SK",2001,2.7
"BUFFALO NARROWS","SK",2002,0
"BUFFALO NARROWS","SK",2003,1.1
"BUFFALO NARROWS","SK",2004,0.1
"BUFFALO NARROWS","SK",2005,2.3
"BUFFALO NARROWS","SK",2006,2.5
"BUFFALO NARROWS","SK",2007,0.8
"BUFFALO NARROWS","SK",2008,0.2
"BUFFALO NARROWS","SK",2009,0.3
"BUFFALO NARROWS","SK",2010,2.4
"BUFFALO NARROWS","SK",2011,1.8
"BUFFALO NARROWS","SK",2012,NA
"COLLINS BAY","SK",1973,-2.5
"COLLINS BAY","SK",1974,NA
"COLLINS BAY","SK",1975,-4.4
"COLLINS BAY","SK",1976,-3.7
"COLLINS BAY","SK",1977,-2.9
"COLLINS BAY","SK",1978,-5.2
"COLLINS BAY","SK",1979,NA
"COLLINS BAY","SK",1980,-3.7
"COLLINS BAY","SK",1981,-1.8
"COLLINS BAY","SK",1982,-5.8
"COLLINS BAY","SK",1983,-3.7
"COLLINS BAY","SK",1984,-3.7
"COLLINS BAY","SK",1985,-5.1
"COLLINS BAY","SK",1986,-3.8
"COLLINS BAY","SK",1987,-1.7
"COLLINS BAY","SK",1988,-4.1
"COLLINS BAY","SK",1989,-5.2
"COLLINS BAY","SK",1990,NA
"COLLINS BAY","SK",1991,NA
"COLLINS BAY","SK",1992,NA
"COLLINS BAY","SK",1993,-3.2
"COLLINS BAY","SK",1994,-3.6
"COLLINS BAY","SK",1995,-3.9
"COLLINS BAY","SK",1996,NA
"COLLINS BAY","SK",1997,-2.9
"COLLINS BAY","SK",1998,-1.2
"COLLINS BAY","SK",1999,-1.8
"COLLINS BAY","SK",2000,NA
"COLLINS BAY","SK",2001,-1.8
"COLLINS BAY","SK",2002,-4.6
"COLLINS BAY","SK",2003,-3.5
"COLLINS BAY","SK",2004,NA
"COLLINS BAY","SK",2005,NA
"COLLINS BAY","SK",2006,NA
"COLLINS BAY","SK",2007,-3.6
"COLLINS BAY","SK",2008,NA
"COLLINS BAY","SK",2009,-4.3
"COLLINS BAY","SK",2010,NA
"COLLINS BAY","SK",2011,NA
"COLLINS BAY","SK",2012,NA
"COLLINS BAY","SK",2013,NA
"COLLINS BAY","SK",2014,NA
"COLLINS BAY","SK",2015,NA
"COLLINS BAY","SK",2016,NA
"COLLINS BAY","SK",2017,-3.1
"ISLAND FALLS","SK",1930,NA
"ISLAND FALLS","SK",1931,NA
"ISLAND FALLS","SK",1932,-2.9
"ISLAND FALLS","SK",1933,-4.2
"ISLAND FALLS","SK",1934,-2.1
"ISLAND FALLS","SK",1935,-2.2
"ISLAND FALLS","SK",1936,-3.8
"ISLAND FALLS","SK",1937,-2.4
"ISLAND FALLS","SK",1938,-0.7
"ISLAND FALLS","SK",1939,-2.1
"ISLAND FALLS","SK",1940,-0.7
"ISLAND FALLS","SK",1941,-0.8
"ISLAND FALLS","SK",1942,-1.3
"ISLAND FALLS","SK",1943,-1.5
"ISLAND FALLS","SK",1944,-0.6
"ISLAND FALLS","SK",1945,-2.4
"ISLAND FALLS","SK",1946,-1.9
"ISLAND FALLS","SK",1947,-2.3
"ISLAND FALLS","SK",1948,-1.3
"ISLAND FALLS","SK",1949,-2
"ISLAND FALLS","SK",1950,-4
"ISLAND FALLS","SK",1951,-3.4
"ISLAND FALLS","SK",1952,-0.7
"ISLAND FALLS","SK",1953,-0.8
"ISLAND FALLS","SK",1954,-1.3
"ISLAND FALLS","SK",1955,-2.2
"ISLAND FALLS","SK",1956,-2.3
"ISLAND FALLS","SK",1957,-2.2
"ISLAND FALLS","SK",1958,-1.2
"ISLAND FALLS","SK",1959,-2.1
"ISLAND FALLS","SK",1960,-1.9
"ISLAND FALLS","SK",1961,-1.7
"ISLAND FALLS","SK",1962,-2.1
"ISLAND FALLS","SK",1963,-1.3
"ISLAND FALLS","SK",1964,-1.9
"ISLAND FALLS","SK",1965,-2.9
"ISLAND FALLS","SK",1966,-2.8
"ISLAND FALLS","SK",1967,-3
"ISLAND FALLS","SK",1968,-1.9
"ISLAND FALLS","SK",1969,-2.4
"ISLAND FALLS","SK",1970,-2.5
"ISLAND FALLS","SK",1971,-1.6
"ISLAND FALLS","SK",1972,-3.6
"ISLAND FALLS","SK",1973,-1
"ISLAND FALLS","SK",1974,-2.5
"ISLAND FALLS","SK",1975,-2
"ISLAND FALLS","SK",1976,-1.3
"ISLAND FALLS","SK",1977,-0.7
"ISLAND FALLS","SK",1978,-2.5
"ISLAND FALLS","SK",1979,-3
"ISLAND FALLS","SK",1980,-1.3
"ISLAND FALLS","SK",1981,0.2
"ISLAND FALLS","SK",1982,-3.7
"ISLAND FALLS","SK",1983,-1
"ISLAND FALLS","SK",1984,NA
"ISLAND FALLS","SK",1985,NA
"ISLAND FALLS","SK",1986,-1.5
"ISLAND FALLS","SK",1987,1.3
"ISLAND FALLS","SK",1988,-1
"ISLAND FALLS","SK",1989,-2.6
"ISLAND FALLS","SK",1990,-2
"ISLAND FALLS","SK",1991,-1.1
"ISLAND FALLS","SK",1992,-1.3
"ISLAND FALLS","SK",1993,-1.2
"ISLAND FALLS","SK",1994,-1.7
"ISLAND FALLS","SK",1995,-1.7
"ISLAND FALLS","SK",1996,-2.9
"ISLAND FALLS","SK",1997,-0.6
"ISLAND FALLS","SK",1998,0.8
"ISLAND FALLS","SK",1999,0.1
"ISLAND FALLS","SK",2000,-1.7
"ISLAND FALLS","SK",2001,NA
"ISLAND FALLS","SK",2002,-2
"ISLAND FALLS","SK",2003,-0.6
"ISLAND FALLS","SK",2004,NA
"ISLAND FALLS","SK",2005,NA
"ISLAND FALLS","SK",2006,0
"ISLAND FALLS","SK",2007,-1.8
"ISLAND FALLS","SK",2008,-2.3
"ISLAND FALLS","SK",2009,-1.7
"ISLAND FALLS","SK",2010,0.9
"ISLAND FALLS","SK",2011,-0.2
"ISLAND FALLS","SK",2012,-0.2
"ISLAND FALLS","SK",2013,-1.8
"ISLAND FALLS","SK",2014,NA
"ISLAND FALLS","SK",2015,0
"ISLAND FALLS","SK",2016,0.4
"ISLAND FALLS","SK",2017,NA
"KEY LAKE","SK",1977,NA
"KEY LAKE","SK",1978,NA
"KEY LAKE","SK",1979,NA
"KEY LAKE","SK",1980,-2.7
"KEY LAKE","SK",1981,-0.8
"KEY LAKE","SK",1982,-5.2
"KEY LAKE","SK",1983,-2.6
"KEY LAKE","SK",1984,-2.7
"KEY LAKE","SK",1985,-4.1
"KEY LAKE","SK",1986,-2.2
"KEY LAKE","SK",1987,0.1
"KEY LAKE","SK",1988,-2.6
"KEY LAKE","SK",1989,-3.9
"KEY LAKE","SK",1990,-3.6
"KEY LAKE","SK",1991,-2.6
"KEY LAKE","SK",1992,-2.2
"KEY LAKE","SK",1993,-1.9
"KEY LAKE","SK",1994,-2.9
"KEY LAKE","SK",1995,-3
"KEY LAKE","SK",1996,-4.2
"KEY LAKE","SK",1997,-1.8
"KEY LAKE","SK",1998,-0.4
"KEY LAKE","SK",1999,-1
"KEY LAKE","SK",2000,-2.6
"KEY LAKE","SK",2001,-0.6
"KEY LAKE","SK",2002,-3.5
"KEY LAKE","SK",2003,-2.4
"KEY LAKE","SK",2004,-3.9
"KEY LAKE","SK",2005,-1.1
"KEY LAKE","SK",2006,NA
"KEY LAKE","SK",2007,NA
"KEY LAKE","SK",2008,NA
"KEY LAKE","SK",2009,-3
"KEY LAKE","SK",2010,-0.2
"KEY LAKE","SK",2011,-1.6
"KEY LAKE","SK",2012,-1.6
"KEY LAKE","SK",2013,-3
"KEY LAKE","SK",2014,-3.7
"KEY LAKE","SK",2015,-1.3
"KEY LAKE","SK",2016,-0.9
"KEY LAKE","SK",2017,-1.7
"LA RONGE","SK",1924,-1.3
"LA RONGE","SK",1925,-1
"LA RONGE","SK",1926,NA
"LA RONGE","SK",1927,NA
"LA RONGE","SK",1928,NA
"LA RONGE","SK",1929,-1.6
"LA RONGE","SK",1930,NA
"LA RONGE","SK",1931,NA
"LA RONGE","SK",1932,-1.3
"LA RONGE","SK",1933,-2.5
"LA RONGE","SK",1934,-0.4
"LA RONGE","SK",1935,-1.3
"LA RONGE","SK",1936,-2.3
"LA RONGE","SK",1937,-1.1
"LA RONGE","SK",1938,0.5
"LA RONGE","SK",1939,-0.9
"LA RONGE","SK",1940,0.1
"LA RONGE","SK",1941,0.2
"LA RONGE","SK",1942,NA
"LA RONGE","SK",1943,NA
"LA RONGE","SK",1944,NA
"LA RONGE","SK",1945,NA
"LA RONGE","SK",1946,NA
"LA RONGE","SK",1947,NA
"LA RONGE","SK",1948,NA
"LA RONGE","SK",1949,NA
"LA RONGE","SK",1950,NA
"LA RONGE","SK",1951,NA
"LA RONGE","SK",1952,NA
"LA RONGE","SK",1953,NA
"LA RONGE","SK",1954,NA
"LA RONGE","SK",1955,NA
"LA RONGE","SK",1956,NA
"LA RONGE","SK",1957,NA
"LA RONGE","SK",1958,NA
"LA RONGE","SK",1959,NA
"LA RONGE","SK",1960,NA
"LA RONGE","SK",1961,NA
"LA RONGE","SK",1962,NA
"LA RONGE","SK",1963,NA
"LA RONGE","SK",1964,NA
"LA RONGE","SK",1965,NA
"LA RONGE","SK",1966,NA
"LA RONGE","SK",1967,-1.7
"LA RONGE","SK",1968,-0.5
"LA RONGE","SK",1969,-1.5
"LA RONGE","SK",1970,-1.2
"LA RONGE","SK",1971,-0.7
"LA RONGE","SK",1972,-2.3
"LA RONGE","SK",1973,-0.1
"LA RONGE","SK",1974,-1.1
"LA RONGE","SK",1975,-0.7
"LA RONGE","SK",1976,0.6
"LA RONGE","SK",1977,0.5
"LA RONGE","SK",1978,-0.8
"LA RONGE","SK",1979,NA
"LA RONGE","SK",1980,0.6
"LA RONGE","SK",1981,2.1
"LA RONGE","SK",1982,-2.1
"LA RONGE","SK",1983,0.2
"LA RONGE","SK",1984,0.7
"LA RONGE","SK",1985,-0.8
"LA RONGE","SK",1986,0.7
"LA RONGE","SK",1987,2.4
"LA RONGE","SK",1988,0.5
"LA RONGE","SK",1989,-0.8
"LA RONGE","SK",1990,-0.5
"LA RONGE","SK",1991,0.7
"LA RONGE","SK",1992,0.5
"LA RONGE","SK",1993,1
"LA RONGE","SK",1994,0.1
"LA RONGE","SK",1995,-0.1
"LA RONGE","SK",1996,-1.6
"LA RONGE","SK",1997,1.3
"LA RONGE","SK",1998,2.2
"LA RONGE","SK",1999,2
"LA RONGE","SK",2000,0.2
"LA RONGE","SK",2001,2.4
"LA RONGE","SK",2002,-0.3
"LA RONGE","SK",2003,0.7
"LA RONGE","SK",2004,-0.5
"LA RONGE","SK",2005,1.8
"LA RONGE","SK",2006,2
"LA RONGE","SK",2007,0.4
"LA RONGE","SK",2008,-0.3
"LA RONGE","SK",2009,0
"LA RONGE","SK",2010,1.9
"LA RONGE","SK",2011,1.3
"LA RONGE","SK",2012,1.4
"LA RONGE","SK",2013,-0.3
"LA RONGE","SK",2014,-1
"LA RONGE","SK",2015,1.8
"LA RONGE","SK",2016,2.2
"LA RONGE","SK",2017,1.1
"LOON LAKE","SK",1931,NA
"LOON LAKE","SK",1932,NA
"LOON LAKE","SK",1933,-1.7
"LOON LAKE","SK",1934,NA
"LOON LAKE","SK",1935,-1.2
"LOON LAKE","SK",1936,NA
"LOON LAKE","SK",1937,NA
"LOON LAKE","SK",1938,NA
"LOON LAKE","SK",1939,NA
"LOON LAKE","SK",1940,0.6
"LOON LAKE","SK",1941,1.5
"LOON LAKE","SK",1942,NA
"LOON LAKE","SK",1943,NA
"LOON LAKE","SK",1944,NA
"LOON LAKE","SK",1945,NA
"LOON LAKE","SK",1946,NA
"LOON LAKE","SK",1947,NA
"LOON LAKE","SK",1948,NA
"LOON LAKE","SK",1949,NA
"LOON LAKE","SK",1950,NA
"LOON LAKE","SK",1951,NA
"LOON LAKE","SK",1952,NA
"LOON LAKE","SK",1953,NA
"LOON LAKE","SK",1954,NA
"LOON LAKE","SK",1955,NA
"LOON LAKE","SK",1956,NA
"LOON LAKE","SK",1957,1
"LOON LAKE","SK",1958,2.3
"LOON LAKE","SK",1959,0.9
"LOON LAKE","SK",1960,NA
"LOON LAKE","SK",1961,NA
"LOON LAKE","SK",1962,0.3
"LOON LAKE","SK",1963,1.4
"LOON LAKE","SK",1964,0.1
"LOON LAKE","SK",1965,-0.7
"LOON LAKE","SK",1966,NA
"LOON LAKE","SK",1967,-0.1
"LOON LAKE","SK",1968,1.2
"LOON LAKE","SK",1969,0.1
"LOON LAKE","SK",1970,0
"LOON LAKE","SK",1971,0.3
"LOON LAKE","SK",1972,-0.6
"LOON LAKE","SK",1973,0.9
"LOON LAKE","SK",1974,0.7
"LOON LAKE","SK",1975,0.1
"LOON LAKE","SK",1976,2.3
"LOON LAKE","SK",1977,1.4
"LOON LAKE","SK",1978,-0.1
"LOON LAKE","SK",1979,-0.7
"LOON LAKE","SK",1980,1.2
"LOON LAKE","SK",1981,3
"LOON LAKE","SK",1982,NA
"LOON LAKE","SK",1983,0.8
"LOON LAKE","SK",1984,1.4
"LOON LAKE","SK",1985,0.3
"LOON LAKE","SK",1986,1.7
"LOON LAKE","SK",1987,3.5
"LOON LAKE","SK",1988,1.6
"LOON LAKE","SK",1989,0.4
"LOON LAKE","SK",1990,0.4
"LOON LAKE","SK",1991,0.9
"LOON LAKE","SK",1992,1.4
"LOON LAKE","SK",1993,2
"LOON LAKE","SK",1994,0.9
"LOON LAKE","SK",1995,0.7
"LOON LAKE","SK",1996,-1.6
"LOON LAKE","SK",1997,1.5
"LOON LAKE","SK",1998,1.9
"LOON LAKE","SK",1999,2.4
"LOON LAKE","SK",2000,1.4
"LOON LAKE","SK",2001,3.2
"LOON LAKE","SK",2002,1.1
"LOON LAKE","SK",2003,NA
"LOON LAKE","SK",2004,NA
"LOON LAKE","SK",2005,NA
"LOON LAKE","SK",2006,NA
"LOON LAKE","SK",2007,NA
"LOON LAKE","SK",2008,NA
"LOON LAKE","SK",2009,NA
"LOON LAKE","SK",2010,1.8
"LOON LAKE","SK",2011,1.7
"LOON LAKE","SK",2012,2
"LOON LAKE","SK",2013,0.6
"LOON LAKE","SK",2014,1.1
"LOON LAKE","SK",2015,3
"LOON LAKE","SK",2016,3.4
"LOON LAKE","SK",2017,NA
"WHITESAND DAM","SK",1939,-3.3
"WHITESAND DAM","SK",1940,NA
"WHITESAND DAM","SK",1941,-2.6
"WHITESAND DAM","SK",1942,-3
"WHITESAND DAM","SK",1943,-2.4
"WHITESAND DAM","SK",1944,-1.2
"WHITESAND DAM","SK",1945,-3.4
"WHITESAND DAM","SK",1946,-3.2
"WHITESAND DAM","SK",1947,-3.5
"WHITESAND DAM","SK",1948,-2
"WHITESAND DAM","SK",1949,-3.3
"WHITESAND DAM","SK",1950,-4.7
"WHITESAND DAM","SK",1951,-3.6
"WHITESAND DAM","SK",1952,NA
"WHITESAND DAM","SK",1953,NA
"WHITESAND DAM","SK",1954,-2.4
"WHITESAND DAM","SK",1955,-3.2
"WHITESAND DAM","SK",1956,-3
"WHITESAND DAM","SK",1957,-2.6
"WHITESAND DAM","SK",1958,NA
"WHITESAND DAM","SK",1959,-2.4
"WHITESAND DAM","SK",1960,-2.3
"WHITESAND DAM","SK",1961,NA
"WHITESAND DAM","SK",1962,-2.8
"WHITESAND DAM","SK",1963,-1.9
"WHITESAND DAM","SK",1964,-2.2
"WHITESAND DAM","SK",1965,-3
"WHITESAND DAM","SK",1966,-3.1
"WHITESAND DAM","SK",1967,-2.8
"WHITESAND DAM","SK",1968,-2.4
"WHITESAND DAM","SK",1969,-2.8
"WHITESAND DAM","SK",1970,-3.2
"WHITESAND DAM","SK",1971,-2.5
"WHITESAND DAM","SK",1972,-4.2
"WHITESAND DAM","SK",1973,-1.2
"WHITESAND DAM","SK",1974,-2.6
"WHITESAND DAM","SK",1975,-2.4
"WHITESAND DAM","SK",1976,-1.8
"WHITESAND DAM","SK",1977,-0.8
"WHITESAND DAM","SK",1978,-2.6
"WHITESAND DAM","SK",1979,-2.8
"WHITESAND DAM","SK",1980,-1.1
"WHITESAND DAM","SK",1981,0.4
"WHITESAND DAM","SK",1982,-3.7
"WHITESAND DAM","SK",1983,-1.2
"WHITESAND DAM","SK",1984,NA
"WHITESAND DAM","SK",1985,NA
"WHITESAND DAM","SK",1986,-1.4
"WHITESAND DAM","SK",1987,1
"WHITESAND DAM","SK",1988,-1.6
"WHITESAND DAM","SK",1989,-3
"WHITESAND DAM","SK",1990,-2.6
"WHITESAND DAM","SK",1991,-1.7
"WHITESAND DAM","SK",1992,NA
"WHITESAND DAM","SK",1993,-1.2
"WHITESAND DAM","SK",1994,-1.7
"WHITESAND DAM","SK",1995,-2
"WHITESAND DAM","SK",1996,-3.1
"WHITESAND DAM","SK",1997,NA
"WHITESAND DAM","SK",1998,NA
"WHITESAND DAM","SK",1999,-0.1
"WHITESAND DAM","SK",2000,-1.5
"WHITESAND DAM","SK",2001,0.3
"WHITESAND DAM","SK",2002,-2.2
